Site,Exclosure,Disturbance,Plot Name,Date,FG,index,Year,Total_Hits_FG,project,Total Hits,Total_Weight_FG,hits,weight
wildcat,ungulate ex,prairie dog,,2017-07-18,AnnGrass,137,2017,17,NEX,17,123.29999999999998,0.0,0.0
wildcat,ungulate ex,prairie dog,,2017-07-18,SD,137,2017,17,NEX,17,123.29999999999998,0.0,0.0
wildcat,ungulate ex,prairie dog,,2017-07-18,C4,137,2017,17,NEX,17,123.29999999999998,0.0,0.0
wildcat,ungulate ex,prairie dog,,2017-07-18,Total,137,2017,17,NEX,17,123.29999999999998,17.0,123.29999999999998
wildcat,ungulate ex,prairie dog,,2018-08-02,Subshrub,138,2018,46,NEX,46,530.9000000000001,0.0,0.0
wildcat,ungulate ex,prairie dog,,2018-08-02,AnnGrass,138,2018,46,NEX,46,530.9000000000001,0.0,0.54
wildcat,ungulate ex,prairie dog,,2018-08-02,Forb,138,2018,46,NEX,46,530.9000000000001,6.0,16.18
wildcat,ungulate ex,prairie dog,,2018-08-02,Brome,138,2018,46,NEX,46,530.9000000000001,0.0,0.0
wildcat,ungulate ex,prairie dog,,2018-08-02,C3,138,2018,46,NEX,46,530.9000000000001,40.0,439.06
wildcat,ungulate ex,prairie dog,,2018-08-02,VUOC,138,2018,46,NEX,46,530.9000000000001,0.0,0.54
wildcat,ungulate ex,prairie dog,,2018-08-02,SD,138,2018,46,NEX,46,530.9000000000001,0.0,75.12
wildcat,ungulate ex,prairie dog,,2018-08-02,C4,138,2018,46,NEX,46,530.9000000000001,0.0,0.0
wildcat,ungulate ex,prairie dog,,2018-08-02,Total,138,2018,46,NEX,46,530.9000000000001,46.0,530.9000000000001
wildcat,ungulate ex,prairie dog,,2019-08-05,VUOC,139,2019,37,NEX,37,352.9,0.0,0.5
wildcat,ungulate ex,prairie dog,,2019-08-05,Total,139,2019,37,NEX,37,352.9,37.0,352.9
wildcat,ungulate ex,prairie dog,,2019-08-05,AnnGrass,139,2019,37,NEX,37,352.9,0.0,0.5
wildcat,ungulate ex,prairie dog,,2019-08-05,Forb,139,2019,37,NEX,37,352.9,6.0,21.3
wildcat,ungulate ex,prairie dog,,2019-08-05,Subshrub,139,2019,37,NEX,37,352.9,0.0,0.0
wildcat,ungulate ex,prairie dog,,2019-08-05,C3,139,2019,37,NEX,37,352.9,17.0,284.2
wildcat,ungulate ex,prairie dog,,2019-08-05,Brome,139,2019,37,NEX,37,352.9,0.0,0.0
wildcat,ungulate ex,prairie dog,,2019-08-05,SD,139,2019,37,NEX,37,352.9,14.0,46.9
wildcat,ungulate ex,prairie dog,,2019-08-05,C4,139,2019,37,NEX,37,352.9,0.0,0.0
wildcat,ungulate ex,prairie dog,,2020-08-06,AnnGrass,140,2020,49,NEX,49,327.65999999999997,1.0,0.36
wildcat,ungulate ex,prairie dog,,2020-08-06,Forb,140,2020,49,NEX,49,327.65999999999997,8.0,47.74
wildcat,ungulate ex,prairie dog,,2020-08-06,C3,140,2020,49,NEX,49,327.65999999999997,2.0,53.8
wildcat,ungulate ex,prairie dog,,2020-08-06,Brome,140,2020,49,NEX,49,327.65999999999997,0.0,0.0
wildcat,ungulate ex,prairie dog,,2020-08-06,VUOC,140,2020,49,NEX,49,327.65999999999997,1.0,0.36
wildcat,ungulate ex,prairie dog,,2020-08-06,C4,140,2020,49,NEX,49,327.65999999999997,0.0,0.0
wildcat,ungulate ex,prairie dog,,2020-08-06,SD,140,2020,49,NEX,49,327.65999999999997,38.0,225.76
wildcat,ungulate ex,prairie dog,,2020-08-06,Total,140,2020,49,NEX,49,327.65999999999997,49.0,327.66
wildcat,ungulate ex,prairie dog,,2020-08-06,Subshrub,140,2020,49,NEX,49,327.65999999999997,0.0,0.0
