Year,Month,Date,Block,Paddock,Plot,Direction,Location,Rep Notes,Ht Hi original,Ht Lo original,Check,Same,Height Hi,Height Lo,Species Lo,Notes,Pole notes,,,,,,,,,,,
2021,7,12,3,3,41,SW,41SW,7:30 AM,18,2,2,T,19,3,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,3,42,NE,42NE,7:30 AM,10,4,4,T,11,5,BRAR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,3,42,SW,42SW,7:30 AM,14,5,5,T,15,6,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,2,43,NE,43NE,7:30 AM,13,1,1,T,14,2,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,2,43,SW,43SW,7:30 AM,12,1,1,T,13,2,ALDE,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,2,44,NE,44NE,7:30 AM,4,1,1,T,5,2,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,2,44,SW,44SW,7:30 AM,14,1,1,T,15,2,HECO,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,2,45,NE,45NE,7:30 AM,12,0,0,T,13,1,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,2,45,SW,45SW,7:30 AM,13,3,3,T,14,4,HECO,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,2,46,NE,46NE,7:30 AM,7,2,2,T,8,3,CAFI,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,2,46,SW,46SW,7:30 AM,12,2,2,T,13,3,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,2,47,NE,47NE,7:30 AM,14,1,1,T,15,2,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,2,47,SW,47SW,7:30 AM,10,0,0,T,11,1,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,2,48,NE,48NE,7:30 AM,12,1,1,T,13,2,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,2,48,SW,48SW,7:30 AM,10,2,2,T,11,3,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,1,49,NE,49NE,7:30 AM,11,2,2,T,12,3,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,1,49,SW,49SW,7:30 AM,12,2,2,T,13,3,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,1,50,NE,50NE,7:30 AM,14,1,1,T,15,2,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,1,50,SW,50SW,7:30 AM,8,0,0,T,9,1,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,1,51,NE,51NE,7:30 AM,13,4,4,T,14,5,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,1,51,SW,51SW,7:30 AM,11,2,2,T,12,3,HECO,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,1,52,NE,52NE,7:30 AM,10,3,3,T,11,4,HECO,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,1,52,SW,52SW,7:30 AM,10,1,1,T,11,2,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,1,53,NE,53NE,7:30 AM,11,2,2,T,12,3,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,1,53,SW,53SW,7:30 AM,15,1,1,T,16,2,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,1,54,NE,54NE,7:30 AM,17,1,1,T,18,2,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,1,54,SW,54SW,7:30 AM,8,0,0,T,9,1,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,3,37,NE,37NE,5:30 AM,20,3,3,T,21,4,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,3,37,SW,37SW,5:30 AM,11,1,1,T,12,2,HECO,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,3,38,NE,38NE,5:30 AM,9,1,1,T,10,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,3,38,SW,38SW,5:30 AM,10,2,2,T,11,3,BRAR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,3,39,NE,39NE,5:30 AM,18,0,0,T,19,1,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,3,39,SW,39SW,5:30 AM,18,1,1,T,19,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,3,40,NE,40NE,5:30 AM,12,2,2,T,13,3,BRAR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,3,40,SW,40SW,5:30 AM,13,3,3,T,14,4,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,3,41,NE,41NE,5:30 AM,10,0,0,T,11,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,3,41,SW,41SW,5:30 AM,15,0,0,T,16,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,3,42,NE,42NE,5:30 AM,13,2,2,T,14,3,ALDE,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,3,42,SW,42SW,5:30 AM,11,3,3,T,12,4,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,2,43,NE,43NE,5:30 AM,17,0,0,T,18,1,ALDE,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,2,43,SW,43SW,5:30 AM,22,0,0,T,23,1,KADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,2,44,NE,44NE,5:30 AM,14,4,4,T,15,5,HECO,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,2,44,SW,44SW,5:30 AM,8,1,1,T,9,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,2,45,NE,45NE,5:30 AM,13,2,2,T,14,3,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,2,45,SW,45SW,5:30 AM,14,1,1,T,15,2,HEO,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,2,46,NE,46NE,5:30 AM,20,2,2,T,21,3,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,2,46,SW,46SW,5:30 AM,18,2,2,T,19,3,KADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,2,47,NE,47NE,5:30 AM,9,0,0,T,10,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,2,47,SW,47SW,5:30 AM,12,1,1,T,13,2,HECO,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,2,48,NE,48NE,5:30 AM,12,0,0,T,13,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,2,48,SW,48SW,5:30 AM,9,1,1,T,10,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,1,49,NE,49NE,5:30 AM,10,0,0,T,11,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,1,49,SW,49SW,5:30 AM,13,0,0,T,14,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,1,50,NE,50NE,5:30 AM,12,1,1,T,13,2,KADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,1,50,SW,50SW,5:30 AM,14,0,0,T,15,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,1,51,NE,51NE,5:30 AM,9,0,0,T,10,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,1,51,SW,51SW,5:30 AM,12,0,0,T,13,1,KADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,1,52,NE,52NE,5:30 AM,12,0,0,T,13,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,1,52,SW,52SW,5:30 AM,9,1,1,T,10,2,BRAR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,1,53,NE,53NE,5:30 AM,16,2,2,T,17,3,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,1,53,SW,53SW,5:30 AM,15,1,1,T,16,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,1,54,NE,54NE,5:30 AM,20,0,0,T,21,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,13,3,1,54,SW,54SW,5:30 AM,7,0,0,T,8,1,HECO,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,14,2,2,19,NE,19NE,10:30 AM,13,1,1,T,14,2,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,14,2,2,19,SW,19SW,10:30 AM,15,0,0,T,16,1,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,14,2,2,20,NE,20NE,10:30 AM,7,0,0,T,8,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,14,2,2,20,SW,20SW,10:30 AM,13,0,0,T,14,1,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,14,2,2,21,NE,21NE,10:30 AM,20,0,0,T,21,1,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,14,2,2,21,SW,21SW,10:30 AM,0,0,0,T,CHECK,1,KOMA,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,14,2,2,22,NE,22NE,10:30 AM,5,1,1,T,6,2,CAFI,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,14,2,2,22,SW,22SW,10:30 AM,6,0,0,T,7,1,CADU,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,14,2,2,23,NE,23NE,10:30 AM,8,1,1,T,9,2,ARFR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,14,2,2,23,SW,23SW,10:30 AM,11,0,0,T,12,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,14,2,2,24,NE,24NE,10:30 AM,0,0,0,T,CHECK,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,14,2,2,24,SW,24SW,10:30 AM,14,0,0,T,15,1,KOMA,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,14,2,1,25,NE,25NE,10:30 AM,7,0,0,T,8,1,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,14,2,1,25,SW,25SW,10:30 AM,11,1,1,T,12,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,14,2,1,26,NE,26NE,10:30 AM,16,0,0,T,17,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,14,2,1,26,SW,26SW,10:30 AM,11,1,1,T,12,2,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,14,2,1,27,NE,27NE,10:30 AM,9,0,0,T,10,1,KOMA,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
