Transect,Point,Easting,Northing,Veg_date,pt_year,Year,direction,Low_cm,High_cm,vor_reading_pct
L7,L7.3,497135,4825460,2017-08-07,L7.3_2017,2017,180.0,7.538461538461538,32.69230769230769,0.8571428571428571
L7,L7.4,496885,4825460,2015-08-17,L7.4_2015,2015,0.0,1.5,29.785714285714285,0.9285714285714286
L7,L7.4,496885,4825460,2016-08-09,L7.4_2016,2016,0.0,1.4,22.9,1.0
L7,L7.4,496885,4825460,2017-08-07,L7.4_2017,2017,0.0,1.3333333333333333,22.22222222222222,0.7142857142857143
L7,L7.5,496635,4825460,2015-08-17,L7.5_2015,2015,180.0,2.857142857142857,31.714285714285715,0.6428571428571429
L7,L7.5,496635,4825460,2016-08-09,L7.5_2016,2016,180.0,1.5384615384615385,14.384615384615385,1.0
L7,L7.5,496635,4825460,2017-08-07,L7.5_2017,2017,180.0,1.5,18.142857142857142,0.9285714285714286
L7,L7.6,496385,4825460,2015-08-17,L7.6_2015,2015,0.0,7.625,42.625,1.0
L7,L7.6,496385,4825460,2016-08-09,L7.6_2016,2016,0.0,2.6,19.7,0.5714285714285714
L7,L7.6,496385,4825460,2017-08-07,L7.6_2017,2017,0.0,3.0,27.90909090909091,0.7142857142857143
L7,L7.7,496135,4825460,2015-08-17,L7.7_2015,2015,180.0,1.9166666666666667,14.5,0.7857142857142857
L7,L7.7,496135,4825460,2016-08-09,L7.7_2016,2016,180.0,4.625,23.25,0.8571428571428571
L7,L7.7,496135,4825460,2017-08-07,L7.7_2017,2017,180.0,4.875,27.75,0.5714285714285714
L7,L7.8,495885,4825460,2015-08-17,L7.8_2015,2015,180.0,2.75,30.083333333333332,0.5714285714285714
L7,L7.8,495885,4825460,2016-08-09,L7.8_2016,2016,0.0,1.8,17.4,0.8571428571428571
L8,L8.1,499494,4825246,2016-07-29,L8.1_2016,2016,45.0,1.0,7.0,1.0
L8,L8.1,499494,4825246,2017-07-04,L8.1_2017,2017,45.0,1.5,9.285714285714286,1.0
L8,L8.1,499494,4825246,2018-07-01,L8.1_2018,2018,,3.2857142857142856,14.571428571428571,1.0
L8,L8.1,499494,4825246,2019-06-19,L8.1_2019,2019,,2.357142857142857,13.214285714285714,1.0
L8,L8.2,499671,4825069,2015-08-12,L8.2_2015,2015,225.0,2.25,26.0,1.0
L8,L8.2,499671,4825069,2016-07-29,L8.2_2016,2016,225.0,2.4,19.7,0.5714285714285714
L8,L8.2,499671,4825069,2017-07-04,L8.2_2017,2017,225.0,2.111111111111111,18.88888888888889,0.7142857142857143
L8,L8.2,499671,4825069,2018-07-01,L8.2_2018,2018,,11.222222222222221,30.0,0.6428571428571429
L8,L8.2,499671,4825069,2019-06-18,L8.2_2019,2019,225.0,3.6,20.6,0.6428571428571429
L8,L8.3,499848,4824892,2016-07-29,L8.3_2016,2016,45.0,1.4166666666666667,13.0,0.7142857142857143
L8,L8.3,499848,4824892,2017-07-04,L8.3_2017,2017,45.0,0.2,8.0,0.8571428571428571
L8,L8.3,499848,4824892,2018-07-01,L8.3_2018,2018,,3.0,21.363636363636363,0.7142857142857143
L8,L8.3,499848,4824892,2019-06-18,L8.3_2019,2019,45.0,6.416666666666667,19.916666666666668,0.7857142857142857
L8,L8.4,500025,4824715,2015-08-12,L8.4_2015,2015,225.0,3.0714285714285716,26.285714285714285,0.8571428571428571
L8,L8.4,500025,4824715,2016-07-29,L8.4_2016,2016,225.0,2.6153846153846154,17.307692307692307,1.0
L8,L8.4,500025,4824715,2017-07-04,L8.4_2017,2017,225.0,1.0909090909090908,12.727272727272727,0.9285714285714286
L8,L8.4,500025,4824715,2018-07-01,L8.4_2018,2018,,3.642857142857143,28.714285714285715,0.7857142857142857
L8,L8.4,500025,4824715,2019-06-18,L8.4_2019,2019,225.0,5.357142857142857,21.857142857142858,1.0
L8,L8.5,500201,4824539,2015-08-12,L8.5_2015,2015,45.0,3.25,25.75,1.0
L8,L8.5,500201,4824539,2016-07-29,L8.5_2016,2016,45.0,4.583333333333333,21.25,0.8571428571428571
L8,L8.5,500201,4824539,2017-07-04,L8.5_2017,2017,45.0,0.7,9.4,0.8571428571428571
L8,L8.5,500201,4824539,2018-07-01,L8.5_2018,2018,,3.8461538461538463,21.923076923076923,0.7142857142857143
L8,L8.5,500201,4824539,2019-06-18,L8.5_2019,2019,45.0,1.6666666666666667,30.416666666666668,0.9285714285714286
L8,L8.6,500378,4824362,2015-08-12,L8.6_2015,2015,225.0,3.8,26.7,0.8571428571428571
L8,L8.6,500378,4824362,2016-07-29,L8.6_2016,2016,225.0,1.5,12.0,0.7142857142857143
L8,L8.6,500378,4824362,2017-07-04,L8.6_2017,2017,225.0,1.4,15.7,0.7142857142857143
L8,L8.6,500378,4824362,2018-07-01,L8.6_2018,2018,,6.444444444444445,23.444444444444443,0.7142857142857143
L8,L8.6,500378,4824362,2019-06-19,L8.6_2019,2019,,3.0,38.0,0.6428571428571429
L8,L8.7,500555,4824185,2015-08-12,L8.7_2015,2015,45.0,5.545454545454546,32.36363636363637,0.7142857142857143
L8,L8.7,500555,4824185,2016-07-29,L8.7_2016,2016,45.0,2.076923076923077,11.76923076923077,0.7857142857142857
L8,L8.7,500555,4824185,2017-07-04,L8.7_2017,2017,45.0,1.5833333333333333,16.666666666666668,0.9285714285714286
L8,L8.7,500555,4824185,2018-07-01,L8.7_2018,2018,,4.222222222222222,23.0,0.8571428571428571
L8,L8.7,500555,4824185,2019-06-18,L8.7_2019,2019,45.0,3.5,30.214285714285715,0.6428571428571429
L8,L8.8,500732,4824008,2015-08-12,L8.8_2015,2015,225.0,1.5,20.0,1.0
L8,L8.8,500732,4824008,2016-07-29,L8.8_2016,2016,225.0,1.9090909090909092,9.818181818181818,0.5714285714285714
L8,L8.8,500732,4824008,2017-07-04,L8.8_2017,2017,225.0,1.0833333333333333,11.416666666666666,0.7857142857142857
L8,L8.8,500732,4824008,2018-07-01,L8.8_2018,2018,,3.4545454545454546,23.90909090909091,0.8571428571428571
L8,L8.8,500732,4824008,2019-06-18,L8.8_2019,2019,225.0,2.8181818181818183,33.45454545454545,0.7857142857142857
L9,L9.1,502687,4824664,2015-06-17,L9.1_2015,2015,90.0,3.5,22.666666666666668,0.7857142857142857
L9,L9.1,502687,4824664,2017-07-10,L9.1_2017,2017,90.0,2.625,15.5,0.7857142857142857
L9,L9.1,502687,4824664,2018-07-01,L9.1_2018,2018,,5.0,25.6,0.5714285714285714
L9,L9.1,502687,4824664,2019-06-18,L9.1_2019,2019,90.0,7.7272727272727275,19.0,0.7142857142857143
L9,L9.2,502687,4824414,2015-06-19,L9.2_2015,2015,270.0,8.083333333333334,32.416666666666664,0.7857142857142857
L9,L9.2,502687,4824414,2016-07-19,L9.2_2016,2016,270.0,5.857142857142857,20.642857142857142,0.8571428571428571
L9,L9.2,502687,4824414,2017-07-10,L9.2_2017,2017,270.0,2.642857142857143,16.214285714285715,1.0
L9,L9.2,502687,4824414,2018-07-01,L9.2_2018,2018,,11.357142857142858,50.0,1.0
L9,L9.2,502687,4824414,2019-06-18,L9.2_2019,2019,270.0,12.785714285714286,37.285714285714285,1.0
L9,L9.3,502687,4824164,2015-06-17,L9.3_2015,2015,90.0,11.5,31.25,1.0
L9,L9.3,502687,4824164,2016-07-19,L9.3_2016,2016,90.0,5.461538461538462,16.923076923076923,0.5714285714285714
L9,L9.3,502687,4824164,2017-07-10,L9.3_2017,2017,90.0,1.3636363636363635,14.363636363636363,0.9285714285714286
L9,L9.3,502687,4824164,2018-07-01,L9.3_2018,2018,,14.692307692307692,37.76923076923077,0.7857142857142857
L9,L9.3,502687,4824164,2019-06-18,L9.3_2019,2019,90.0,17.5,31.285714285714285,0.9285714285714286
L9,L9.4,502687,4823914,2015-06-17,L9.4_2015,2015,270.0,8.416666666666666,27.5,1.0
L9,L9.4,502687,4823914,2016-07-19,L9.4_2016,2016,270.0,6.090909090909091,20.818181818181817,0.8571428571428571
L9,L9.4,502687,4823914,2017-07-10,L9.4_2017,2017,270.0,2.25,19.75,0.7857142857142857
L9,L9.4,502687,4823914,2018-07-01,L9.4_2018,2018,,9.083333333333334,36.416666666666664,0.8571428571428571
L9,L9.4,502687,4823914,2019-06-18,L9.4_2019,2019,270.0,10.538461538461538,31.0,0.8571428571428571
L9,L9.5,502687,4823664,2015-06-17,L9.5_2015,2015,90.0,4.846153846153846,18.46153846153846,0.9285714285714286
L9,L9.5,502687,4823664,2016-07-19,L9.5_2016,2016,90.0,2.5833333333333335,15.416666666666666,0.9285714285714286
L9,L9.5,502687,4823664,2017-07-10,L9.5_2017,2017,90.0,1.6666666666666667,13.25,0.8571428571428571
L9,L9.5,502687,4823664,2018-07-01,L9.5_2018,2018,,4.916666666666667,29.833333333333332,0.8571428571428571
L9,L9.5,502687,4823664,2019-06-18,L9.5_2019,2019,90.0,5.166666666666667,43.916666666666664,0.8571428571428571
L9,L9.6,502687,4823414,2015-06-17,L9.6_2015,2015,270.0,12.0,42.0,0.8571428571428571
L9,L9.6,502687,4823414,2018-07-01,L9.6_2018,2018,,4.6,29.8,0.8571428571428571
L9,L9.6,502687,4823414,2019-06-18,L9.6_2019,2019,270.0,1.7692307692307692,35.0,0.7142857142857143
L9,L9.7,502687,4823164,2015-06-17,L9.7_2015,2015,90.0,9.571428571428571,28.785714285714285,0.9285714285714286
L9,L9.7,502687,4823164,2016-07-19,L9.7_2016,2016,90.0,3.6,14.0,1.0
L9,L9.7,502687,4823164,2017-07-10,L9.7_2017,2017,90.0,6.2,18.0,0.7142857142857143
L9,L9.7,502687,4823164,2018-07-01,L9.7_2018,2018,,5.7272727272727275,32.18181818181818,0.7142857142857143
L9,L9.7,502687,4823164,2019-06-18,L9.7_2019,2019,90.0,4.818181818181818,28.0,0.7857142857142857
L9,L9.8,502687,4822914,2015-06-17,L9.8_2015,2015,270.0,7.222222222222222,28.22222222222222,0.7857142857142857
L9,L9.8,502687,4822914,2016-07-19,L9.8_2016,2016,270.0,3.5,18.666666666666668,0.6428571428571429
L9,L9.8,502687,4822914,2017-07-10,L9.8_2017,2017,270.0,0.8571428571428571,25.571428571428573,0.8571428571428571
L9,L9.8,502687,4822914,2019-06-18,L9.8_2019,2019,270.0,10.0,34.72727272727273,0.7857142857142857
